district_id,n_points,n_sampled,far_snap_dropped,isolated_dropped,max_snap_m,max_drive_min,from_lon,from_lat,to_lon,to_lat,max_route_mi,span_mi,span_drive_min,span_from_lon,span_from_lat,span_to_lon,span_to_lat,span_route_mi,geo_diameter_mi,max_drive_min_ferry,ferry_from_lon,ferry_from_lat,ferry_to_lon,ferry_to_lat,unreachable_pairs,total_pairs,largest_component,max_route_poly,span_route_poly
IL-12,24,72,1,0,2524,323.4,-89.364182,37.084537,-88.035435,39.677059,244.9,194.6,305.1,-89.175503,37.005525,-88.035435,39.677059,236.1,194.6,323.4,-89.364182,37.084537,-88.035435,39.677059,0,552,24,kajaFb}l`Psx@{}S|bIcmJ}s[oyFssn@}a@}{Nm}JgmK_iPseRu`Fw_cB{eKgvJzNgwMpnH_dz@rfBgNmxs@a`Iqxd@ei\j@au\jeFew]mv@_bEek`@{aO}gh@ofd@oyCe{FtqEcoHidZoa[tgA,qsz`Fzah_PcbGlyCitZueG{hn@k^ufO_aKitKwmPgce@i~Iyj]hCgoq@ygGgvJzNgwMpnHccz@`gBiOyzs@{_Isvd@ei\j@au\jeFew]mv@_bEek`@{aO}gh@ofd@oyCe{FtqEcoHidZoa[tgA
IL-13,24,72,0,0,2343,327.2,-88.239463,40.166514,-89.937376,38.531574,214.4,153.8,323.9,-90.190155,38.529658,-88.239463,40.166514,215.3,153.8,327.2,-88.239463,40.166514,-89.937376,38.531574,0,552,24,u_dtFrgqyO`tFztKt{RfMnAh`r@emApyD~uBlx[f}HVbuA`uBsVrrJx_H|dIb[fgUjnL|gK}Bzkf@zmCvt@mElbW`fNz}AqbA`jYmmF`oKdiEnj@jkB`dFb|[b^jHtlT`m\zkCjdF~dDfpBxxJpdSnsApbFkhLhgTwIbh@zdZt}QkZhbLp{Cfi]oq@jbHvzGr|U~n@t|DzcEnzBetR|fKo`A,kidjFngnePizAjDo@qwD}`HojLilK{xJmvZfjAykBs|HqsBuC|t@g}BqkC{mAy{UlhAibLq{Co_RtYwd@edZ{hTvIu|EzeLmmS_rAgmBywJkdF_eDal\ylCiI{lU}j[SyyBgaFmvDcs@jyEugK`aA_iYafN{}AzEq_WwaCwqAiBuqe@mlL{lKsa@oiUw_G{yHeHqvJugKgmC{mBur[fw@gmx@syRvSovFysK
IL-14,24,72,0,0,577,137.1,-89.388079,41.473364,-88.027041,41.438329,93.5,71.8,119.4,-89.383091,41.298949,-88.052789,41.592264,86.4,71.8,137.1,-89.388079,41.473364,-88.027041,41.438329,0,552,24,ogc|Fnrq`PlJja@brRkBGurAcqDbGwAygKbUsjBbrCkfItu@a|H{EoaOyi@oqB`[y|EcCe_f@mm@aqCpDekJenFyrG{|@khCqrDm}EmsEahE_Huk^etAoWgu@_{EgXgfd@am@wfA}HilVrnArEiBmrG~uNeQyGchJol@x@|@tc@,mea{Fhsp`P{pAsPwd@hfAmjD_eA}rIGjCqxLfbDa~Jtu@a|H{EoaOyi@oqB`[y|EcCe_f@mm@aqCpDekJenFyrG{|@khCqrDm}EmsEahEqGmg^stAw[wt@muEwXykd@_m@qeAoB}`Jc`B_s@osE|Dc_Aqy@oAemPujAqj@r]iuBiSqS
IL-15,24,72,0,0,1985,500.1,-89.208313,38.747535,-91.03531,41.325328,294.9,210.4,453,-87.542497,39.843284,-91.495163,40.170741,261.8,210.4,500.1,-89.208313,38.747535,-91.03531,41.325328,0,552,24,c{nkF|nn_Ps_@elEszAMvKibI{lJi@|@o|Eo_zAvjA}|BstBquN}FbHe~Ecv]mPyuk@kgMmvJjuM}zWlXlN`wQqfG`yXwfJpf@w`Pp`LyhAzzKuxKrmGskO_i@rwArhwB}`Ax_W{fFdz@g_Bv{j@gzGrdI_eWaEcIbpDicCzgA}Ijx]wob@bnAcjIenDurSdH~dBdmMrxC~gA`b@leVilND_q@|aLyyp@~aBsHhzIcbTyd@_tD`qF,o{drFrciuOhfH|WpXjrpF}tDdoQ|qG~rAwE`bPehLvlLeuUWlN`wQktGzyWp~Svbg@nCdlKixKvvBfEzd_@afCzkEaCv_OfkF|h@jx@nuRlwIbHk`Wze~Ae{CnfCuc@dt]j~Ht}PqjA|w^euDbdHu|ApmZ`kEjue@yEzcU{|KsDgBnfI}xK}L{u@rjLkdCd|@
IL-16,24,72,0,0,649,453.8,-90.497972,42.503173,-88.590482,41.340544,256.8,176.6,450,-88.37657,40.50064,-90.497972,42.503173,273.7,176.6,453.8,-90.497972,42.503173,-88.590482,41.340544,0,552,24,yklbGhkjgPt`Q}}K}~I}e`@cm@}wQcmDw_Ar_Bg`n@u{@g|n@lrDo_Bko@s{VlxAuiIb|OcNgCyuUtcP{`@~CnzAbBipH|iOeGxAroFbbMiFnn@rbN~eMiFh{F~pJj`\r_@feLkoFjgqAzj@vtIypLl~Vpa@pwOwaFuuAexkCwiJu@oOmjk@wed@n`@zVdo`@duDgR,_hevFp`lzOv`FfcAqg@tzYyzAjQcNxchAy{UnCuEplQscJlp@{kBfoC{qtAvyGrB`bh@dzBv~I{mAttDyhO|dEqkVk~@mcJbmMkgqA{j@geLjoFk`\s_@i{F_qJgdMfFgp@qbNcbMhFyAsoFekOfG{EvtEucPz`@fCxuUc|ObNmxAtiIho@vxVkrDjbBt{@f|n@s_Bf`n@nmD~`Apl@zuQdeCtuEhmDznXauOb_M
IL-17,24,71,0,0,501,364.4,-90.692395,40.481734,-89.025953,42.212047,237.1,147.5,364.4,-90.692395,40.481734,-89.025953,42.212047,237.1,147.5,364.4,-90.692395,40.481734,-89.025953,42.212047,160,552,20,yqavFnjphPoOokBh_Dsf@r^s~^}bPsChHceJuuDq@iA_`C}pQdw@ahK{|Dkaj@iKngEjdOw{@~v^y{Y{`Cke@ghFmal@N{|WqiCqgGuzEeBg~UqpKq|GohAcmUekZ{~XmpEkd]ozOkSo~AzxCupr@kcA}{@ue[ylJkw@cLade@ueW`SG}asArjGyiMeAsyIdzBxGbe@aiH,yqavFnjphPoOokBh_Dsf@r^s~^}bPsChHceJuuDq@iA_`C}pQdw@ahK{|Dkaj@iKngEjdOw{@~v^y{Y{`Cke@ghFmal@N{|WqiCqgGuzEeBg~UqpKq|GohAcmUekZ{~XmpEkd]ozOkSo~AzxCupr@kcA}{@ue[ylJkw@cLade@ueW`SG}asArjGyiMeAsyIdzBxGbe@aiH
IN-01,24,72,12,0,4554,101,-87.531902,41.713956,-86.935715,41.244566,61,56.7,98.6,-87.490394,41.172395,-86.714747,41.752084,74.6,56.7,101,-87.531902,41.713956,-86.935715,41.244566,0,552,24,ggr}FjaguOv`CoqCpuHtBwNvNvfA{c@`pCymDnZgbNoIqhHtj@mfGbfBwmAyo@sgKlgAysFdKskErm@y|AQawBkh@weBcCqsFng@uaCcRyg@rbEhAvt@ykA|`CwaA`kD}PzeExf@nzY_FjCg~M~hM_Ak@_qA,onhzF|}~tOmb@oUiKalFuqEnoBenFlAe|Cg{ManAx@xAs|PaqEtOajKdwCebBu_@}oLbOclGcZcfC_u@}cCw@sy@yp@wmB}aLymAi~Ck`AcrTwbByoDwN_|GuhEk`KoAoqPowAizBe^c}Cw_BwbCvo@y{LkiCgk@ilEdUigAcy@Qmx@
IN-02,24,72,0,0,577,169.6,-85.664824,41.703967,-86.920364,40.912404,118.9,90.5,162.5,-85.919783,40.569399,-86.693001,41.742143,114,90.5,169.6,-85.664824,41.703967,-86.920364,40.912404,0,552,24,yhp}FblziOXbuC~zE~oCxJteb@nxHbb^ex@jif@fyDtkAr`EmpBpsJhUbzD~lEd|CveA`Bv~AhaPz@uNhp]i|Dj`]~fNJo@rzs@zyiA~@J~xBjfC[B`y@,wurvFrelkO_iF~{@}t@nx@wJlwCu_Jx{CuoEh_F_zCxf@qbB~rEy}CliBkJ~cHygMk@mtOzxFwbNdActD|nDozAbkGm`UzAo}Ff{BqeLveAi`Oq@uuKtjDq{H}vAidEatEqsJwUuaEtpBewDo}AsIp~C}rEfzJkkAzV|Tvys@kv@zvLgsFgjAq_Czj@eWdlB
IN-03,24,72,0,0,502,198.2,-85.641752,41.756793,-85.207563,40.194847,129.4,117,193.1,-84.808125,40.184689,-85.641752,41.756793,135.1,117,198.2,-85.641752,41.756793,-85.207563,40.194847,0,552,24,}rz}F|{uiO~~Dvd@y@ufDpaMaJ_AkrFhlk@xb@reOkpMlnKm|O`hEofPx|Kc`HlwHaaRfkX}[pLmxB`cwCmeCQkuBrmDsAgJdqN,iqgtFxasdOsvCiLiqLbh`@q}h@bScbeAybGmp`@~ld@_cMnk@utO`|\u~KpbHewEl~Pyc[ft]mnk@ea@~@jrFqaM`Jx@tfD__Ewd@
IN-04,24,72,0,0,763,231,-86.932511,41.176302,-86.591859,39.348355,170.3,140.9,217.1,-86.264375,39.346034,-87.181292,41.261778,163.3,140.9,231,-86.932511,41.176302,-86.591859,39.348355,0,552,24,{fizFd_rqOe`AoNcDjbj@hnGbC_AxqUdsYxUhvd@gfT~pZcqT|ib@{dd@b~`@uaU~l[cje@tmZauNrlSpfKt`\~u@`tP_{BjuAi|Ez~i@kzGnaGz~GfxBjuM~fDq\~uBzlE,uwcoFjoomOu|CoFeqKl}c@}dHgoAksP`{F_~Rxo@kuAh|EoqPzzBgc\{u@qkJswHqmHurAwgRvqHs_LfbJsfVfn`@az`@f~Tolb@~fd@mmZpnT}fYv_KcpI~|GahZoS}Ke}KoiUSmQkmB
IN-05,24,72,0,0,945,140.5,-86.339555,40.56136,-85.219093,40.081301,93,68.1,133.6,-86.367883,40.534069,-85.219093,40.081301,91.8,68.1,140.5,-86.339555,40.56136,-85.219093,40.081301,0,552,24,ocqvFfe~mODxk@~sDr@qCmkSlnG`@zRynUj}@mBqWyu{Akx@__CvJslF~j@oiBj@yeD~`CjHttB{j@fqA`^f_GqDbeBr_AdgQB]ghd@tbEeEp`AecBz_D}{AjjEvCbgBflBbJuc@lhEyfC|{Ec|AlUq_E`bAyl@i@quI_[J,}xkvFfvcnO`E_nWlnG`@zRynUj}@mBqWyu{Akx@__CvJslF~j@oiBj@yeD~`CjHttB{j@fqA`^f_GqDbeBr_AdgQB]ghd@tbEeEp`AecBz_D}{AjjEvCbgBflBbJuc@lhEyfC|{Ec|AlUq_E`bAyl@i@quI_[J
IN-06,24,72,0,0,2703,185.5,-84.936396,40.168905,-86.041982,39.157948,136.1,91.4,184,-86.041982,39.157948,-84.818388,40.085767,134.5,91.4,185.5,-84.936396,40.168905,-86.041982,39.157948,0,552,24,undtFncleObQp}DbtC|@tkGgnD|vO^~mZczHtxBlgb@?zcoAngDzxXrY|z]|_Pgf@tqD`~@peQai@xlBtz@jeNlAxpApvCjy@~t^`jA~aIbmOy{L|_MkKhsD|}ChpDmxAjhLr]dXzgI`qGbQpZv{Bur@ns@,e`_nFjadlOtr@os@qZw{BaqGcQmQamIgoLiZmlD|xAawDm~CufMtKi{HvaIcjE`iB{iAwnHoy@uv^ypAqvCmdNkAwmBwz@qeQ`i@uqDa~@crO|c@ef@e{]kgD_xXBg`oAysBqgb@u_Z`sHmxGpHpc@cwT}uDmCcl@qz@
IN-07,24,72,0,0,374,52.4,-86.319714,39.834148,-85.943967,39.906208,26.4,22.7,48.8,-86.302305,39.728031,-85.943967,39.906208,29.2,22.7,52.4,-86.319714,39.834148,-85.943967,39.906208,0,552,24,mbcrFdizmOiSbCLni@mzAjC}DarKlkAyjAtE{o@`uA}pAdLo`@iKcia@moFusNm|@i_Bgk@}[ic@ycAomBAgIvc@,eknqFl|vmOsKnOsVyh@mYEukCwgMxx@NkYasBoBenAvQ_nH__Es\yvAk{CbBetAyZmjAy]szDdr@}qA~DeqAwmCcPqkAnUwcEgwKm|@i_Bgk@}[ic@ycAomBAgIvc@
IN-08,24,72,0,0,1205,292.2,-87.211071,40.156864,-86.657587,37.914092,193.4,165.7,283.5,-88.046246,37.848104,-87.211071,40.156864,204.9,165.7,292.2,-87.211071,40.156864,-86.657587,37.914092,0,552,24,kcbtFdlhsOSvgEl_lAmj@dUurXjoY`JxgE`mBfu|@_hA~^guFf`Fo@VwlDrbEyeEhjLe}BdzGggN`cLfiChj}AklFncRfnFr{j@`kEtyI|bEtfGcnCzFyrL~sUiQrCctPdeBspFzwOasIubBiuK,se_fF`pkxOqwDcrRq`IwH{qAmck@smE_{MeDinRcyj@pm@syCzpBw}OVcrDtyDyzJ|AifTulFy`BakC}eV}u@mpEubGaxc@ytIgvCjv@}~JoqEcgMmm@yhP`yCsnOu`F_n`@cG}{GbkDwlNsKylK~sCkbRwJyeGkbFq`JkDk}TbkAi}LzkGwkb@lXaWg{h@arE?RwgE
IN-09,24,72,0,0,786,262.3,-86.652914,39.3475,-84.853526,39.518752,168.8,126.3,241.1,-86.235305,38.041306,-84.853526,39.518752,182.9,126.3,262.3,-86.652914,39.3475,-84.853526,39.518752,0,552,24,{`doFtk{oOroCmrCj`Iwt@`mF`b@vdDq}Gj|ByrAfT}aIb`CmiBd@}fN|lAagBqBwpJmeAi|Ars@cmDcm@_cCo|FqsE~rAk_M}dAmbJ|WwiEjxFtuAfwA{xDofAe}I|gCFkKgtIzwBcQtjLquGjrIk}Kr{EqDo|Coa]o_IyxHcmW{x@ooCyxIuzWiFylIitR`|GsdUxHg~WvvEkrQcn@ou]x~@wxB_zOwc@}kFv{HegDbm@cwA_qGejCktBgeI{Pjm@}jB~EuzMc|@a@,e}dgFtyimOlaC}~Fiui@qyKmfK{_u@i~FsiHiNufIic~@f_EcjSz~H}wUaqCkyKvlEqiDyz\o_IyxHcmW{x@ooCyxIuzWiFylIitR`|GsdUxHg~WvvEkrQtOgoa@_zOwc@}kFv{HegDbm@ibFkfKgeI{PwFugQ
KS-01,24,72,0,0,2126,682.2,-95.330821,38.976866,-102.036175,37.214174,520.6,393.1,630.7,-102.036175,37.214174,-95.347864,39.415396,487.6,393.1,682.2,-95.330821,38.976866,-102.036175,37.214174,0,552,24,mt{lFrhzdQrVsmQqjHkO}sJnw]quq@plCywAjp]sgIjyTizIhBukFrhkC`aMfgV}n@nvn@d|Ymu@_s@xw`@t~Of^]baSrwk@kkAz_HvdWteL|sxArz@zg~Ahs\z`Y|ou@droAfyLxsIrtBxsUvt]pdt@~@d_yA`pQvth@bf@|qYbl{@jiAtaJvcNldB`t\`mt@`fjD`tRt`d@br^pr[rqId{{@joQ`vh@}oVndDp@jtWigMh}@,qkcbFb}wmRhgMi}@q@ktW|oVodDkoQavh@sqIe{{@cr^qr[atRu`d@amt@afjDmdBat\uaJwcNcl{@kiAcf@}qYapQwth@_Ae_yAwt]qdt@aqBkqUy|LgvI}ou@eroAgq\qbYe{@we~Au}TazpB_bl@hkA\caSu~Og^~r@yw`@e|Ylu@|n@ovn@aaMggVtkFshkCt}IqGjbLwqk@uyMioS
KS-02,24,72,0,0,789,473.7,-95.057595,38.386131,-96.239614,39.762997,312.5,208,420.8,-95.249817,37.004072,-95.673288,39.996038,304.9,208,473.7,-95.057595,38.386131,-96.239614,39.762997,0,552,24,ihhiF~|dcQfyFaEl|AwsKpjGeY|tG|Dnu@djDh_]qy@j@~eIfzc@dOctD~{R{A~u`AdcCjmZnhCdaDyArcMyupBwcAy_Lq|Eutp@{aAl@mzoAitY{k@coCkq^_s`@ea@_sJuvNedb@__CybBhmJ{iR`uGy~B|yE_rLqRxBz`a@_uRn`Ncu@dvcAtlIbFkwHbxe@ndAbaSaeMDPbjg@}hFS,mjz`FjnjdQsqGfAvK|s_Awmc@vZc_p@mnUedg@nq@m@~ff@{fUzpJow_CqcA}n}@}~Gl@mzoAitY{k@coCkq^_s`@ea@_sJuvNedb@__CybBhmJitV|tNie{@liA}jGxbYLlzo@}lUzMooGf~KlYxbN
KS-03,24,72,0,0,822,139.2,-94.788471,39.096614,-95.518121,38.13219,95.7,83.7,117.7,-95.437751,38.038333,-94.626282,39.070051,93.8,83.7,139.2,-94.788471,39.096614,-95.518121,38.13219,0,552,24,y`smF|jpaQJwy@dy@A[fxCpfZozDr|@urCzzNn{KppOdy@zbChwAxd`@cOdwLd~Pf|GxfC|cJ`lSrpBf`IfhDdxAtp@rgEvzCbmDjxE`oBxcFdyHvcJjCd~BlzA~hAhqC_@zhh@tvDlCGbqBjo@B,qjdgF|doeQWsvDujDqFcJymDg}MsfIokGwsLufMqy@eyEspHsbJedGm`Ag~E_jDqzAspBg`I}bJimSg|G}fCawLa~Pue`@lN_cCgwAmuNox@guHyoE_`Q_wO_|FocAmyAixG{yCk`CpXvf@
KS-04,24,72,0,0,4100,406.7,-99.058799,37.009728,-96.35127,38.1461,241.4,208.9,359.3,-99.509604,36.999013,-95.964617,38.112849,261.8,208.9,406.7,-99.058799,37.009728,-96.35127,38.1461,0,552,24,ym{`Fnlr{QitFfdApEpib@}yAzRyC|yLu_iBqP}xF_koBrt@q`~@}v@a`~@keC{|G{z@m`hDkzSurn@gls@w{z@t|@qwl@a|OmeNsgBfuC,yjy`F~mj~QuCq|CaqEu}Aaa^fiAiCg`]atoAe`@}xF_koBrt@q`~@}v@a`~@keC{|Gsz@m~gDaePa_h@slIicNjFqmbCybCccIqwTZo{MkkFejTwO~AkiGnfC}vDxCcuR
KY-01,24,72,2,0,2662,529.6,-84.772415,38.181426,-89.369379,36.574805,400.9,275.7,529.4,-89.369379,36.574805,-84.772415,38.181426,400.7,275.7,529.6,-84.772415,38.181426,-89.369379,36.574805,0,552,24,}h`hFrbldOio@bqHfzAku@xzA`dO~zNh`Ehj@vxOvrJqjB`n@xrKdmDg`BhzMpxT~mLfiAbhCwvBdiIl_CduLf{KvuQncBl`I|sIv{XggCh}FnyCvnDhcIprKhcB~b[auNv{Cxm@f`EbaFrE|}KpjGvkN~lDzsXx|IeLruDluEv~PltFhmVrCvmLj{N{]bnCgqE`]wzFflMmq@pzNbiDhzQohJxnZ~dBvfC{SllHteIp}RceId{`AgrKnrZwmGj`FvxGjwj@kiGjia@g~Abrf@mvBtjEqOzkj@_{MnjV_`HneU}nJd}M}lAzePp_C`hSraLzeTrrPhRjkHr`DtmR~zw@bnCxIpbGzdKvh_@`dYbNtiDetDx`CsrChpq@|vC~jP}j@|rLaiDxi@tf@htE,qof~Er}m`Puf@itE`iDyi@|j@}rL}vC_kPrrCipq@p_Ee`CyWiiDwi_@gfYgbGadKolCoGmnRa|w@wlHybDepPqS}bLqcTu_CchSxlA{dPbhKe|N~aGe{S~eNwkV~Gsvj@`vBqeEp_Bkuf@viGana@czGmtj@xmGo`FfrKorZbeIe{`AueIq}RzSmlH_eBwfCnhJynZciDizQlq@qzNvzFglMfqEa]z]cnCwmLk{NimVsCw~PmtFsuDmuEokIjIeiDubLyRgmKkjG{jNIo`LahEq_Fw{Cym@_c[`uNwpKkeBesDedIuzFqvCw{XfgCm`I}sIwuQocBeuLg{KeiIm_CchCvvB_nLgiAizMqxTemDf`Ban@yrKwrJpjBij@wxOy_NclEijB{bOccB||@nl@anH
KY-02,24,72,0,0,1132,222,-87.468838,37.661815,-85.515318,38.166184,161.8,122.9,178.6,-87.301685,37.126993,-85.435228,38.116318,141.9,122.9,222,-87.468838,37.661815,-85.515318,38.166184,0,552,24,kyzdFfwztOm[cbA~}FiwAhAyjDb}@}eBcQi{Cr_DumMr_HkyF_[utEvxBazL|nF}qCgnCciJj}@owLvpCqeEvz@q}H|eCkiAwZ{kDjvAmhC~rJguHwgAamHr|@{fTohAqvOagBmmHtX{dJih@gqHugDuyGw_Juwe@ayHikHmiDsaRy{M_qXgcD}tDjj@yqAyvHolCqkCukEisCyQ{pKciMkiOu`EmxNtvAmjGaj[qtBejDsY_vCwgCqfAuy@omBuhO}eAayAztApGx{CvqCfJpA~aA,ujraFpbzsOo`Ak{EgwFcgDeoDwmG}cAsj@scFn~@uvEw}TurEwfIhGscFqjE{oNs~@_zKgyD}uKlt@{dYwhAqzOagBmmHiGuwR_oDcyHweJycf@asHe_HmiDsaRy{M_qXgcD}tDzi@irAivH_lCqkCukEisCyQ{pKciMkiOu`Es{NrsA{~Jyrc@_{EmkF_fD{c@dg@wZmN}xD
KY-03,24,72,0,0,928,64.4,-85.636828,38.346639,-85.887745,38.042388,30.6,30.6,49.6,-85.930466,38.008397,-85.508829,38.302339,38.6,30.6,64.4,-85.636828,38.346639,-85.887745,38.042388,0,552,24,oq`iFd}tiOhNmCzLaa@bKlDrGs_@|dA~^hC|v@jcBpgAdoEveHhMkFhW`_@vn@fxAf]plDpBb}BnfEvWdkAbyA~bA|p@rdA|dB~kCr{BdtDtqA|bEnxCbtD`jBn_Cb^vkCbdCjFcNiN}x@`JsTic@cf@,oo~fFlhnkOeFjFgpA_zAgbAyXabDa{CkuBuYkrA_s@~PmuAFwmBklBo}DwvAwsElRgdCoB}}B~WihByGkfBb]}oDe~AstKs{AkoCoHeeC{g@g~CmwA{oBqxBk{A{dRyr@eY`OkWr`Aeu@ej@mQnf@wMiU
KY-04,24,72,0,0,794,341.1,-82.873628,38.396008,-85.503786,37.853821,244.7,154.4,331.3,-85.503786,37.853821,-82.806991,38.561528,245.5,154.4,341.1,-82.873628,38.396008,-85.503786,37.853821,0,552,24,afjiFdgyxNws@EyJtvEebBvY_KzyLqpGn_Lt|@l_Bum@jtJihFrvJw~FtaDafEt{Ku@viGkaCrxAbyAdbDgSl}IlwAhcCy|BjsIztAvcAtaDfdMu|Hpbc@_wEfoGwwBvlQi~DnjHqrD~pAawAt}DsRhnUc_Dx}GejAdfIaxD|eBk{CjsFe_JpK{uEruCkoO|kWi{@|zJm}Ar~@s@nvNgw@twFlrE~`HzlWe_C|qPvpVpzL~}WzgJhna@nXleKd}D|dGjeHpbDdbVdmUnpCubAzmDpT`mCahCeOwfAfdGsyAz{Hj{CpuIgjD|mWfsS|u@xwCv~IgxD~cG_Jd~GmlFdjHtjBbfEexA|fDv}FpiEfoRqZ`lBgxBkJwu@~qG,ki`fFt}zhOvu@_rGfxBjJpZalBqiEgoR}fDw}FcfEdxAejHujBe~GllFwbGrI_`JrxD}u@ywCwlWgsSwvIfjD{{Hk{CgdGryAdOvfAulCzgCuvHpe@_lVkhUcxEg{AyeGefIiXw_KwiJcva@avL_xWkaQkjWscWdpCubEmkGn{@}mVljAoqAvv@woJzpCo|GpfKs~NnqE}rCd_JqKj{CksFl{D_lBxfAc`I~~Cc}GzQolU|wAe`ElsD}qAl`EooHrsBucQnvE}kGpd@u_GttDmaNvbBimLkaDy|L{tAwcAx|BksIg~AsnDbYawHmzAigCzdCqqBlCqyF{`BoiBaYs`O{tCc`H|cAqyCywDe~S|~@yoCn_@qpJ_vCwxFvdLm{EliBqgF
KY-05,24,72,0,0,2484,307.6,-82.065153,37.477415,-84.989189,36.627999,230.5,177.7,303.6,-84.989189,36.627999,-82.599374,38.366456,242.1,177.7,307.6,-82.065153,37.477415,-84.989189,36.627999,0,552,24,{xvcFdj{sNuiCes@ofBteFvlA~rCyx@dcG~hD~fEibA~oLziAdwHmjBvfH_iF~fAnh@~jB}qD`dFzvGldFlmA|`MgpFdkIn^`cIlhGdeCnnDdkItD~yJoxEhxGloOtkXxdJf~EadAhzVpvTze[nxF|xYv~HtmM~]tvS}`DxvGx_IjsMdw@zcLw}Af`JrlFnu\_xFpxTgmBdz\plBz~MovBnbIxLr|[t~ItvLjsEim@n}Mf`Hj~Lfv\v~N|fSfzCpb@jpFbuNhkGej@p_T|aG,_|p~ElmveOq_T}aGikGdj@kpFcuNoxCaa@o`OmhSk_Mkx\u|Ms_HgsEnm@yeIqsLwe@s|[rvBcfIqlBa}MrwBusLsIadOfxF_zTslFou\v}Ag`Jew@{cLy_IksMdsCgqEvIsjPqmA_jIanGayHivFmtYuuT{e[naAg~VwxIkoE{`H{eJ{wCo`Le_PobL{pKy_AaxAzmFyxPfWioMxwHwwEw~AojBmtGocGolAivBefNo_CmxBcvYujGmqNvqB}qAcbFm`Jp[c|Cw`E_iJq`@cgHjjC
KY-06,24,72,0,0,987,175.6,-85.011253,37.739776,-83.48118,38.368857,124.2,93.9,175.6,-85.011253,37.739776,-83.48118,38.368857,124.2,93.9,175.6,-85.011253,37.739776,-83.48118,38.368857,0,552,24,s`jeFhwzeO}sBug_@yz[fbAe}JtjBoiAwo@ir@kqClRshDszA_gBkgEmpRu_BguBlf@cqG_^uaMaxDwrFzX_zJunYy{g@yuMewQqxD{kAq`BqkF{CweIevNstGewGepHkf@_jEpuCwhD|oBcvKsPcqOfsCciFboAosKriBqmEdrJu}HyoGq}F_pBw{G,s`jeFhwzeO}sBug_@yz[fbAe}JtjBoiAwo@ir@kqClRshDszA_gBkgEmpRu_BguBlf@cqG_^uaMaxDwrFzX_zJunYy{g@yuMewQqxD{kAq`BqkF{CweIevNstGewGepHkf@_jEpuCwhD|oBcvKsPcqOfsCciFboAosKriBqmEdrJu}HyoGq}F_pBw{G
LA-01,24,71,40,0,4940,123.6,-90.690852,29.839283,-90.794824,29.469197,74.1,52.5,99.2,-90.546495,30.47314,-89.790915,30.084507,74.9,98.2,123.6,-90.690852,29.839283,-90.794824,29.469197,358,552,12,o~buDx`phP}aAulAwt@_ChWyuBmeByeIjXu~A|pHvKnaBi}BblDoq@hLqd@rvAnLf@yk@nvExc@|}ArnArxBe`DxtE}z@l~C_rEtdEmsBddCaxOsKsbBzp@{{@lr@r^wOni@h~BjrAlaArhIcqAfoDvUpjDibBhoLxoAbfA}`@x~@iLprCyiAb}C_~B~jBgjAffEfoExwCz_D{GdhBpvC|dBtaAdmDi]qFj_A`dBtxD}c@je@,cx~xDrzsgPoFqYznFQ_Zs_GbQiiIsg@otEqxEuNyTe|RlSw{LxbJofb@tvOcw_@x{CgtLdWcqMv]aOfqI~`CvsBckBvtF|n@ffAyqDzqA`tAxsAoAvsBreCfsFrl@`|@`oC
LA-02,24,72,6,0,4550,202.2,-91.113558,30.560923,-89.818767,30.070758,143,89.2,170.4,-89.818767,30.070758,-91.284301,30.318169,122.4,89.2,202.6,-91.137447,30.332045,-89.818767,30.070758,90,552,22,w|oyDvrbkPlLzzBjqJzzBpaAxnAduDMdTtyAfgBoAoLbxDxpCfjAtWez@vnJ~fHv`B~D~m^wgQfnRwhg@{wA}rCouAwoKjcAcyDj}HmsI``@uzFi|DqxK~tGc_ClcG~yByqAuwDjBk_EcdCw}Fvc@{kHddJo}Q||JicFeqCg{Lhd@ys]dqBk}G{h@}fI}`BabDmxByy@e]lcEemAhgB}jHgvG{xFitZy_F{|Fxa@kwF,gepvDhvecPya@jwFd}EpxFh{F~zZdjHb|GhxAq~BjTgnDfwBlu@x_B|aDpe@jgIkdCxuHhe@nsAus@vdZ|aCnkLikJdnFafJjbRwc@zkHbdCv}FkBj_ElpAhxDabGszBkvG|}BzzDheKuTfvF}eIhlJ{fAp~Dh_Dd_OujE|xOymKpiWorYndOkq@pcBj\rvB
LA-03,24,72,38,2,4911,238.3,-91.28266,30.06623,-93.3263,30.116903,184.8,155.2,225.2,-90.777616,29.713533,-93.3263,30.116903,185.4,187.2,328.3,-91.28266,30.06623,-93.799722,29.7239,126,552,21,}hovDrsclP~bEqjDvjHjrAtlHgpA~`F}pGfdF{e@`uEedEhkEiWp{K|g@ffExkCpoCdfPooCv}PoaJpcNizDrgMi_D~s@i}C|cEg{IxiVuwFv_Kc{DrpNgqIboNyhIrtDetMxn@ciEhvFa~DftAurA`bDwuDh`AyBtsn@hfBxsJb]`w[waBt{^fCjmbBreH|nAfJb`NzpDa@^tqEjrGo@nn@doG,qljtDb_aiP|tEvhAql@|pJkkCdtJzzBxvPraCtlFsSp{OyoCzuD{m@baFzwCvdRsmCvyPkcJpgNizDrgMi_D~s@i}C|cEg{IxiVuwFv_Kc{DrpNuuIttNkdI`oDetMxn@ciEhvFa~DftAurA`bDwuDh`AyBtsn@hfBxsJb]`w[waBt{^fCjmbBreH|nAfJb`NzpDa@^tqEjrGo@nn@doG
